Cell_ID,generation_num,position,file,cell_cycle_stage,selection_subset,phase_volume_at_beginning,phase_volume_at_end,phase_mCitrine_amount_at_beginning,phase_mCitrine_amount_comb_end,phase_volume_at_end_combined,relevant_volume,relevant_amount,Kind of Measurement,Kind of Measurement new,Generation
2,5,Position_3,MIA_KC_test_files,G1,0,112.87402888057146,119.81740160510482,288811.0,300333.0,119.81740160510482,112.87402888057146,288811.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
2,5,Position_3,MIA_KC_test_files_flu_control,G1,1,130.1287473,149.0064691,1911.9999999999995,2194.999999999999,149.0064691,130.1287473,1911.9999999999995,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
2,5,Position_8,MIA_KC_test_files,G1,0,120.80561189733076,133.05861639967804,348034.0,463546.0,133.05861639967804,120.80561189733076,348034.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
2,5,Position_1,MIA_KC_test_files_flu_control,S,1,147.4884895280661,133.63106408702396,1682.0000000000005,3321.9999999999964,190.94516776507675,190.94516776507675,3321.9999999999964,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
2,5,Position_3,MIA_KC_test_files,S,0,116.68626577590722,107.21269261403452,304035.0,492807.0,161.1286640136451,161.1286640136451,492807.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
2,5,Position_3,MIA_KC_test_files_flu_control,S,1,145.8081853,123.7054559,1485.9999999999995,3463.999999999998,175.92016437,175.92016437,3463.999999999998,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
2,5,Position_8,MIA_KC_test_files,S,0,138.64551851630708,131.3972020435643,482410.0,674729.0,156.80572544277584,156.80572544277584,674729.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
2,6,Position_1,MIA_KC_test_files_flu_control,G1,1,134.783478042035,129.37231464171109,2115.000000000004,2518.0,129.37231464171109,134.783478042035,2115.000000000004,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
2,6,Position_3,MIA_KC_test_files_flu_control,G1,1,135.9759604,128.3748626,2068.9999999999977,2717.0000000000027,128.3748626,135.9759604,2068.9999999999977,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
2,6,Position_8,MIA_KC_test_files,G1,0,133.8482986341423,146.66940239523615,369500.0,406766.0,146.66940239523615,133.8482986341423,369500.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
2,6,Position_1,MIA_KC_test_files_flu_control,S,1,128.24003610146602,123.60770221149996,1904.999999999999,2147.9999999999955,162.37239767743034,162.37239767743034,2147.9999999999955,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
2,6,Position_3,MIA_KC_test_files_flu_control,S,1,134.1868091,146.1755134,2274.9999999999973,2898.999999999998,202.87038681,202.87038681,2898.999999999998,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
2,6,Position_8,MIA_KC_test_files,S,0,132.20988477466548,128.98042885195153,415849.0,663363.0,184.7843748030001,184.7843748030001,663363.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
2,7,Position_1,MIA_KC_test_files_flu_control,G1,1,130.11891057880868,129.9385845736274,1852.9999999999995,2201.000000000002,129.9385845736274,130.11891057880868,1852.9999999999995,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
2,7,Position_3,MIA_KC_test_files_flu_control,G1,1,127.5780775,140.7592666,785.0000000000009,2333.999999999997,140.7592666,127.5780775,785.0000000000009,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
2,7,Position_8,MIA_KC_test_files,G1,0,128.80493017028886,136.88890921552374,346398.0,388512.0,136.88890921552374,128.80493017028886,346398.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
2,7,Position_1,MIA_KC_test_files_flu_control,S,1,127.512693783124,123.2441873906584,2761.0000000000027,2443.9999999999973,185.21005198977656,185.21005198977656,2443.9999999999973,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
2,7,Position_3,MIA_KC_test_files_flu_control,S,1,130.0241448,150.8663056,1921.0000000000025,3691.0000000000036,193.71966759,193.71966759,3691.0000000000036,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
2,7,Position_8,MIA_KC_test_files,S,0,133.8700479974686,138.73055735094573,395245.0,596878.0,177.46290027559374,177.46290027559374,596878.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,1,Position_1,MIA_KC_test_files_flu_control,G1,1,54.38980720100628,109.04562080917428,702.0000000000017,1897.0,109.04562080917428,54.38980720100628,702.0000000000017,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
3,1,Position_2,MIA_KC_test_files,G1,0,61.23721924449839,80.18402520113881,259548.0,271944.0,80.18402520113881,61.23721924449839,259548.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
3,1,Position_3,MIA_KC_test_files_flu_control,G1,1,49.39016881,90.22838559,1280.9999999999984,1090.0000000000025,90.22838559,49.39016881,1280.9999999999984,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
3,1,Position_5,MIA_KC_test_files,G1,0,75.17349579,75.18442183,293740.0,305444.0,75.18442183,75.17349579,293740.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
3,1,Position_8,MIA_KC_test_files,G1,0,45.84627807652541,83.49142867306213,338852.0,357981.0,83.49142867306213,45.84627807652541,338852.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
3,1,Position_1,MIA_KC_test_files_flu_control,S,1,105.1215757588937,95.781256873869,1483.999999999996,2734.000000000003,152.3497376790268,152.3497376790268,2734.000000000003,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
3,1,Position_2,MIA_KC_test_files,S,0,77.01085992557664,70.84931489792253,272058.0,526821.0,146.73804495442099,146.73804495442099,526821.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
3,1,Position_3,MIA_KC_test_files_flu_control,S,1,83.37388764,101.9041129,1011.0,2143.0000000000005,144.81459495000001,144.81459495000001,2143.0000000000005,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
3,1,Position_5,MIA_KC_test_files,S,0,67.43321005,89.56034533,307644.0,548352.0,208.63369723,208.63369723,548352.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
3,1,Position_8,MIA_KC_test_files,S,0,85.58328872600148,73.87352095511966,364529.0,626665.0,115.91896305114552,115.91896305114552,626665.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
3,2,Position_1,MIA_KC_test_files_flu_control,G1,1,101.66002748242296,121.567549369656,1833.0,1009.9999999999976,121.567549369656,101.66002748242296,1833.0,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
3,2,Position_2,MIA_KC_test_files,G1,0,81.45489703153243,95.93498479553418,265838.0,263408.0,95.93498479553418,81.45489703153243,265838.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,2,Position_3,MIA_KC_test_files_flu_control,G1,1,101.6070138,113.0659488,1204.9999999999984,1600.9999999999984,113.0659488,101.6070138,1204.9999999999984,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
3,2,Position_5,MIA_KC_test_files,G1,0,87.90276945,87.65297494,279125.0,259213.0,87.65297494,87.90276945,279125.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,2,Position_8,MIA_KC_test_files,G1,0,78.39676823309323,79.86694771270763,321876.0,309979.0,79.86694771270763,78.39676823309323,321876.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,2,Position_1,MIA_KC_test_files_flu_control,S,1,126.94751508652487,113.53139261540574,1453.0000000000032,3209.999999999999,174.16337185493813,174.16337185493813,3209.999999999999,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
3,2,Position_2,MIA_KC_test_files,S,0,91.50593417865863,100.93578273103026,266327.0,497308.0,182.1370188045418,182.1370188045418,497308.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,2,Position_3,MIA_KC_test_files_flu_control,S,1,112.0652157,105.619181,672.0000000000017,2912.9999999999964,151.68968776,151.68968776,2912.9999999999964,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
3,2,Position_5,MIA_KC_test_files,S,0,88.59816555,86.59006226,255622.0,508262.0,133.46997742,133.46997742,508262.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,2,Position_8,MIA_KC_test_files,S,0,78.60634470143538,93.86810871191392,307925.0,580191.0,124.35846038269538,124.35846038269538,580191.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,3,Position_1,MIA_KC_test_files_flu_control,G1,1,118.41303789093476,132.9195431909164,1872.0000000000005,1936.0000000000025,132.9195431909164,118.41303789093476,1872.0000000000005,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
3,3,Position_3,MIA_KC_test_files_flu_control,G1,1,105.5857351,116.8766023,1886.9999999999984,1368.9999999999982,116.8766023,105.5857351,1886.9999999999984,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
3,3,Position_4,MIA_KC_test_files,G1,0,203.1537930979315,212.9940847073095,326333.0,407693.00000000006,212.9940847073095,203.1537930979315,326333.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,3,Position_5,MIA_KC_test_files,G1,0,91.84534019,97.08497398,263181.0,258054.00000000003,97.08497398,91.84534019,263181.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,3,Position_8,MIA_KC_test_files,G1,0,95.0525154573476,100.39164673769471,317974.0,313608.0,100.39164673769471,95.0525154573476,317974.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,3,Position_1,MIA_KC_test_files_flu_control,S,1,136.27003029121045,116.4548010929176,2718.9999999999995,2954.999999999996,188.9349710795878,188.9349710795878,2954.999999999996,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
3,3,Position_3,MIA_KC_test_files_flu_control,S,1,112.6933586,109.6338284,1764.9999999999984,2219.0000000000014,151.22220834,151.22220834,2219.0000000000014,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
3,3,Position_4,MIA_KC_test_files,S,0,202.4889778254929,193.31525912516344,425954.0,664181.0,247.591687820024,247.591687820024,664181.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,3,Position_5,MIA_KC_test_files,S,0,95.26849289,94.85221336,268500.0,490072.0,131.77590014999998,131.77590014999998,490072.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,3,Position_8,MIA_KC_test_files,S,0,92.19354392278456,79.22153767626757,323524.0,614865.0,124.83167694646636,124.83167694646636,614865.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,4,Position_1,MIA_KC_test_files_flu_control,G1,1,117.87766685996104,131.78019284537984,2213.999999999998,2937.000000000004,131.78019284537984,117.87766685996104,2213.999999999998,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
3,4,Position_3,MIA_KC_test_files_flu_control,G1,1,108.5704201,108.4007327,1711.9999999999964,1725.999999999998,108.4007327,108.5704201,1711.9999999999964,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
3,4,Position_4,MIA_KC_test_files,G1,0,197.9639534760087,206.0813357397392,356267.0,342298.0,206.0813357397392,197.9639534760087,356267.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,4,Position_8,MIA_KC_test_files,G1,0,72.67442253696204,84.97459370697705,320562.0,369286.0,84.97459370697705,72.67442253696204,320562.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,4,Position_1,MIA_KC_test_files_flu_control,S,1,139.55734743729522,115.35142293287788,1809.0000000000043,2500.999999999998,182.01566200482682,182.01566200482682,2500.999999999998,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
3,4,Position_3,MIA_KC_test_files_flu_control,S,1,112.0636328,104.3747709,1553.999999999999,2385.0000000000005,156.00477526,156.00477526,2385.0000000000005,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
3,4,Position_4,MIA_KC_test_files,S,0,191.4556305900176,193.6749334391893,341674.0,515592.0,264.9304760316423,264.9304760316423,515592.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,4,Position_8,MIA_KC_test_files,S,0,84.48157511745474,94.29326173526786,384807.0,566129.0,139.63322904467455,139.63322904467455,566129.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,5,Position_1,MIA_KC_test_files_flu_control,G1,1,116.54004768129982,140.19570951639142,2215.999999999998,1657.0000000000002,140.19570951639142,116.54004768129982,2215.999999999998,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
3,5,Position_4,MIA_KC_test_files,G1,0,192.89957807538207,197.95721255164003,278476.0,341109.0,197.95721255164003,192.89957807538207,278476.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,5,Position_1,MIA_KC_test_files_flu_control,S,1,130.84342657119902,114.4135637821702,2466.9999999999995,1626.999999999996,167.10740391817552,167.10740391817552,1626.999999999996,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
3,5,Position_4,MIA_KC_test_files,S,0,197.2743144172496,216.91405644321785,371980.0,580130.0,277.6035271913902,277.6035271913902,580130.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,6,Position_4,MIA_KC_test_files,G1,0,216.208814042404,226.5034413059201,318811.0,300234.0,226.5034413059201,216.208814042404,318811.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,6,Position_4,MIA_KC_test_files,S,0,219.2908383007376,218.79407577341303,302835.0,518714.0,289.05236452444507,289.05236452444507,518714.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,7,Position_4,MIA_KC_test_files,G1,0,220.8222665429647,228.95878390869072,274271.0,307480.0,228.95878390869072,220.8222665429647,274271.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,7,Position_4,MIA_KC_test_files,S,0,229.68437550257843,231.43031091111047,330915.0,487189.0,289.2338822571463,289.2338822571463,487189.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
3,8,Position_4,MIA_KC_test_files,G1,0,224.67323353350355,224.67323353350355,259124.0,259124.0,224.67323353350355,224.67323353350355,259124.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
3,8,Position_4,MIA_KC_test_files,S,0,230.0775331620852,236.57738676935452,279965.0,594872.0,294.2079272537753,294.2079272537753,594872.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
4,1,Position_1,MIA_KC_test_files_flu_control,G1,1,78.43603289876407,128.21690601197378,1438.9999999999973,1760.9999999999986,128.21690601197378,78.43603289876407,1438.9999999999973,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
4,1,Position_2,MIA_KC_test_files,G1,0,80.70532584140422,157.10470953297337,246654.00000000003,258698.0,157.10470953297337,80.70532584140422,246654.00000000003,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
4,1,Position_3,MIA_KC_test_files,G1,0,61.10454759051657,104.55700991429715,250621.0,241079.0,104.55700991429715,61.10454759051657,250621.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
4,1,Position_3,MIA_KC_test_files_flu_control,G1,1,51.49860583,77.28307055,1055.9999999999989,1476.9999999999973,77.28307055,51.49860583,1055.9999999999989,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
4,1,Position_4,MIA_KC_test_files,G1,0,56.86716095504302,79.90323171809376,313565.0,266895.0,79.90323171809376,56.86716095504302,313565.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
4,1,Position_5,MIA_KC_test_files,G1,0,64.49645541,122.2933266,223851.0,244703.0,122.2933266,64.49645541,223851.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
4,1,Position_1,MIA_KC_test_files_flu_control,S,1,127.7538784952525,126.2342959931255,1065.0,1961.000000000005,203.78961741534317,203.78961741534317,1961.000000000005,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
4,1,Position_2,MIA_KC_test_files,S,0,156.88553513461352,188.36287158673,266437.0,552675.0,321.0327363420133,321.0327363420133,552675.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
4,1,Position_3,MIA_KC_test_files,S,0,100.85981986023906,87.77800202992833,248046.00000000003,484001.0,136.82764315887687,136.82764315887687,484001.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
4,1,Position_3,MIA_KC_test_files_flu_control,S,1,77.56111551,80.21228022,1269.999999999999,1553.000000000004,113.4461487,113.4461487,1553.000000000004,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
4,1,Position_4,MIA_KC_test_files,S,0,83.8800615651662,90.87214349759628,278444.0,527178.0,159.90504338829413,159.90504338829413,527178.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
4,1,Position_5,MIA_KC_test_files,S,0,117.6992066,126.0003126,243425.0,476342.0,191.16547710999998,191.16547710999998,476342.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
4,2,Position_1,MIA_KC_test_files_flu_control,G1,1,122.17660308232747,133.66365145318187,1301.0,1659.999999999999,133.66365145318187,122.17660308232747,1301.0,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
4,2,Position_2,MIA_KC_test_files,G1,0,193.577283067662,206.1583378845945,296713.0,299402.0,206.1583378845945,193.577283067662,296713.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
4,2,Position_3,MIA_KC_test_files,G1,0,92.50131993323522,122.48297558882648,267917.0,284887.0,122.48297558882648,92.50131993323522,267917.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
4,2,Position_3,MIA_KC_test_files_flu_control,G1,1,72.91960331,94.08634349,900.9999999999992,1451.9999999999984,94.08634349,72.91960331,900.9999999999992,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
4,2,Position_4,MIA_KC_test_files,G1,0,92.09953123153244,103.73532296918012,268837.0,266617.0,103.73532296918012,92.09953123153244,268837.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
4,2,Position_5,MIA_KC_test_files,G1,0,133.0228561,135.6338176,223249.0,312616.0,135.6338176,133.0228561,223249.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
4,2,Position_1,MIA_KC_test_files_flu_control,S,1,125.43620768453302,131.70416873373892,2083.000000000002,2109.9999999999945,192.44494323883063,192.44494323883063,2109.9999999999945,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
4,2,Position_2,MIA_KC_test_files,S,0,195.65256952002804,209.34802645377127,307439.0,711976.0,303.1468400934733,303.1468400934733,711976.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
4,2,Position_3,MIA_KC_test_files,S,0,115.49237333109429,129.78529790532562,278514.0,483910.0,186.47250871069923,186.47250871069923,483910.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
4,2,Position_3,MIA_KC_test_files_flu_control,S,1,84.69696773,78.7878752,1367.9999999999973,2693.999999999998,126.76609117000001,126.76609117000001,2693.999999999998,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
4,2,Position_4,MIA_KC_test_files,S,0,101.02656284746186,89.66558565687254,274039.0,459900.0,140.33143626078666,140.33143626078666,459900.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
4,2,Position_5,MIA_KC_test_files,S,0,135.8567628,139.7232258,331523.0,468194.0,192.00821238,192.00821238,468194.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
4,3,Position_1,MIA_KC_test_files_flu_control,G1,1,131.97856146106108,130.05618960764912,2028.999999999998,2928.0000000000045,130.05618960764912,131.97856146106108,2028.999999999998,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
4,3,Position_3,MIA_KC_test_files,G1,0,138.59598240894684,135.367327037235,279841.0,507439.0,135.367327037235,138.59598240894684,279841.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
4,3,Position_3,MIA_KC_test_files_flu_control,G1,1,81.02981183,88.89003268,1402.000000000002,1444.0000000000014,88.89003268,81.02981183,1402.000000000002,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
4,3,Position_4,MIA_KC_test_files,G1,0,95.49245868624328,109.29381715284327,250705.0,298755.0,109.29381715284327,95.49245868624328,250705.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
4,3,Position_5,MIA_KC_test_files,G1,0,142.9261372,147.2408351,258072.0,296526.0,147.2408351,142.9261372,258072.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
4,3,Position_1,MIA_KC_test_files_flu_control,S,1,129.85917625092858,123.73569877294004,1694.999999999999,3324.000000000002,195.1735863354225,195.1735863354225,3324.000000000002,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
4,3,Position_3,MIA_KC_test_files,S,0,130.22363209691463,128.10520506381508,515534.0,536016.0,234.8069860867155,234.8069860867155,536016.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
4,3,Position_3,MIA_KC_test_files_flu_control,S,1,88.35390652,83.33247676,1959.0000000000036,2350.9999999999964,123.08805637,123.08805637,2350.9999999999964,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
4,3,Position_4,MIA_KC_test_files,S,0,111.50360439642068,103.71791475640308,310003.0,526556.0,147.65070084751733,147.65070084751733,526556.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
4,3,Position_5,MIA_KC_test_files,S,0,139.5773168,158.4990508,306594.99999999994,467068.0,223.00929825999998,223.00929825999998,467068.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
4,4,Position_1,MIA_KC_test_files_flu_control,G1,1,128.19825619008108,128.02756855639285,1391.0000000000005,2125.999999999997,128.02756855639285,128.19825619008108,1391.0000000000005,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
4,4,Position_4,MIA_KC_test_files,G1,0,113.29143589606171,121.64336956722056,280134.0,288487.99999999994,121.64336956722056,113.29143589606171,280134.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
4,4,Position_1,MIA_KC_test_files_flu_control,S,1,127.34853769653331,131.68463121009705,2058.999999999999,3539.000000000004,173.27106543166215,173.27106543166215,3539.000000000004,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
4,4,Position_4,MIA_KC_test_files,S,0,116.89973131785638,145.50021912068814,294704.0,581075.0,202.54509999382736,202.54509999382736,581075.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
4,5,Position_1,MIA_KC_test_files_flu_control,G1,1,135.6414153596328,129.3913407365153,1810.9999999999995,2488.999999999997,129.3913407365153,135.6414153596328,1810.9999999999995,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
4,5,Position_1,MIA_KC_test_files_flu_control,S,1,126.67148057626706,124.7717838142982,1684.9999999999995,4068.0000000000045,178.83683413087596,178.83683413087596,4068.0000000000045,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
5,1,Position_2,MIA_KC_test_files,G1,0,84.1000947112461,125.67971043636116,278135.0,270440.0,125.67971043636116,84.1000947112461,278135.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
5,1,Position_3,MIA_KC_test_files,G1,0,62.49795762029843,96.89968861678273,254888.0,241216.0,96.89968861678273,62.49795762029843,254888.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
5,1,Position_3,MIA_KC_test_files_flu_control,G1,1,57.21449351,90.57149013,1132.999999999999,1182.9999999999986,90.57149013,57.21449351,1132.999999999999,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
5,1,Position_5,MIA_KC_test_files,G1,0,58.08049093,77.64657732,241621.00000000003,247826.0,77.64657732,58.08049093,241621.00000000003,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
5,1,Position_8,MIA_KC_test_files,G1,0,88.07676510091412,97.16181560395408,344641.0,356803.0,97.16181560395408,88.07676510091412,344641.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
